Sample Code,SKU Code,Size,Fabric,Print,Colour,Fabric Cost,Accessories Cost,Operational Cost,Stitching Cost,Margin
1-M-BBH-LS-XS-RL-POL,1-M-BBH-LS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-M-BBH-SS-XS-SL-POL,1-M-BBH-SS-S-SL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-SL-POL,1-M-BBH-SS-M-SL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-SL-POL,1-M-BBH-SS-L-SL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-SL-POL,1-M-BBH-SS-XL-SL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-SL-POL,1-M-BBH-SS-2XL-SL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-SL-POL,1-M-BBH-SS-3XL-SL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-RL-POL,1-M-BBH-SS-S-RL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-RL-POL,1-M-BBH-SS-M-RL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-RL-POL,1-M-BBH-SS-L-RL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-RL-POL,1-M-BBH-SS-XL-RL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-RL-POL,1-M-BBH-SS-2XL-RL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-BBH-SS-XS-RL-POL,1-M-BBH-SS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-LS-XS-SL-POL,1-W-BBH-LS-XS-SL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-SL-POL,1-W-BBH-LS-S-SL-POL,Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-SL-POL,1-W-BBH-LS-M-SL-POL,Medium,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-SL-POL,1-W-BBH-LS-L-SL-POL,Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-SL-POL,1-W-BBH-LS-XL-SL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-SL-POL,1-W-BBH-LS-2XL-SL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-SL-POL,1-W-BBH-LS-3XL-SL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-RL-POL,1-W-BBH-LS-XS-RL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-RL-POL,1-W-BBH-LS-S-RL-POL,Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-RL-POL,1-W-BBH-LS-M-RL-POL,Medium,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-RL-POL,1-W-BBH-LS-L-RL-POL,Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-RL-POL,1-W-BBH-LS-XL-RL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-RL-POL,1-W-BBH-LS-2XL-RL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-LS-XS-RL-POL,1-W-BBH-LS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
1-W-BBH-SS-XS-SL-POL,1-W-BBH-SS-XS-SL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-SL-POL,1-W-BBH-SS-S-SL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-SL-POL,1-W-BBH-SS-M-SL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-SL-POL,1-W-BBH-SS-L-SL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-SL-POL,1-W-BBH-SS-XL-SL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-SL-POL,1-W-BBH-SS-2XL-SL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-SL-POL,1-W-BBH-SS-3XL-SL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-RL-POL,1-W-BBH-SS-XS-RL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-RL-POL,1-W-BBH-SS-S-RL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-RL-POL,1-W-BBH-SS-M-RL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-RL-POL,1-W-BBH-SS-L-RL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-RL-POL,1-W-BBH-SS-XL-RL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-RL-POL,1-W-BBH-SS-2XL-RL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-W-BBH-SS-XS-RL-POL,1-W-BBH-SS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-LS-XS-SL-POL,2-M-BBH-LS-S-SL-POL,Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-SL-POL,2-M-BBH-LS-M-SL-POL,Medium,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-SL-POL,2-M-BBH-LS-L-SL-POL,Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-SL-POL,2-M-BBH-LS-XL-SL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-SL-POL,2-M-BBH-LS-2XL-SL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-SL-POL,2-M-BBH-LS-3XL-SL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-RL-POL,2-M-BBH-LS-S-RL-POL,Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-RL-POL,2-M-BBH-LS-M-RL-POL,Medium,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-RL-POL,2-M-BBH-LS-L-RL-POL,Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-RL-POL,2-M-BBH-LS-XL-RL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-RL-POL,2-M-BBH-LS-2XL-RL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-LS-XS-RL-POL,2-M-BBH-LS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-M-BBH-SS-XS-SL-POL,2-M-BBH-SS-S-SL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-SL-POL,2-M-BBH-SS-M-SL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-SL-POL,2-M-BBH-SS-L-SL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-SL-POL,2-M-BBH-SS-XL-SL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-SL-POL,2-M-BBH-SS-2XL-SL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-SL-POL,2-M-BBH-SS-3XL-SL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-RL-POL,2-M-BBH-SS-S-RL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-RL-POL,2-M-BBH-SS-M-RL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-RL-POL,2-M-BBH-SS-L-RL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-RL-POL,2-M-BBH-SS-XL-RL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-RL-POL,2-M-BBH-SS-2XL-RL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-M-BBH-SS-XS-RL-POL,2-M-BBH-SS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-LS-XS-SL-POL,2-W-BBH-LS-XS-SL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-SL-POL,2-W-BBH-LS-S-SL-POL,Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-SL-POL,2-W-BBH-LS-M-SL-POL,Medium,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-SL-POL,2-W-BBH-LS-L-SL-POL,Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-SL-POL,2-W-BBH-LS-XL-SL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-SL-POL,2-W-BBH-LS-2XL-SL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-SL-POL,2-W-BBH-LS-3XL-SL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-RL-POL,2-W-BBH-LS-XS-RL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-RL-POL,2-W-BBH-LS-S-RL-POL,Small,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-RL-POL,2-W-BBH-LS-M-RL-POL,Medium,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-RL-POL,2-W-BBH-LS-L-RL-POL,Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-RL-POL,2-W-BBH-LS-XL-RL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-RL-POL,2-W-BBH-LS-2XL-RL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-LS-XS-RL-POL,2-W-BBH-LS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,18.75,0,0,0,0
2-W-BBH-SS-XS-SL-POL,2-W-BBH-SS-XS-SL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-SL-POL,2-W-BBH-SS-S-SL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-SL-POL,2-W-BBH-SS-M-SL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-SL-POL,2-W-BBH-SS-L-SL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-SL-POL,2-W-BBH-SS-XL-SL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-SL-POL,2-W-BBH-SS-2XL-SL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-SL-POL,2-W-BBH-SS-3XL-SL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-RL-POL,2-W-BBH-SS-XS-RL-POL,Extra Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-RL-POL,2-W-BBH-SS-S-RL-POL,Small,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-RL-POL,2-W-BBH-SS-M-RL-POL,Medium,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-RL-POL,2-W-BBH-SS-L-RL-POL,Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-RL-POL,2-W-BBH-SS-XL-RL-POL,Extra Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-RL-POL,2-W-BBH-SS-2XL-RL-POL,2X Large,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
2-W-BBH-SS-XS-RL-POL,2-W-BBH-SS-3XL-RL-POL,3X Large ,Polyester,,Black / Blue Houndstooth ,17.45,0,0,0,0
1-M-GGF-LS-XS-SL-POL,1-M-GGF-LS-S-SL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-SL-POL,1-M-GGF-LS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-SL-POL,1-M-GGF-LS-L-SL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-SL-POL,1-M-GGF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-SL-POL,1-M-GGF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-SL-POL,1-M-GGF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-RL-POL,1-M-GGF-LS-S-RL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-RL-POL,1-M-GGF-LS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-RL-POL,1-M-GGF-LS-L-RL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-RL-POL,1-M-GGF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-RL-POL,1-M-GGF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-LS-XS-RL-POL,1-M-GGF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-M-GGF-SS-XS-SL-POL,1-M-GGF-SS-S-SL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-SL-POL,1-M-GGF-SS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-SL-POL,1-M-GGF-SS-L-SL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-SL-POL,1-M-GGF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-SL-POL,1-M-GGF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-SL-POL,1-M-GGF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-RL-POL,1-M-GGF-SS-S-RL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-RL-POL,1-M-GGF-SS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-RL-POL,1-M-GGF-SS-L-RL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-RL-POL,1-M-GGF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-RL-POL,1-M-GGF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GGF-SS-XS-RL-POL,1-M-GGF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-LS-XS-SL-POL,1-W-GGF-LS-XS-SL-POL,Extra Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-SL-POL,1-W-GGF-LS-S-SL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-SL-POL,1-W-GGF-LS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-SL-POL,1-W-GGF-LS-L-SL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-SL-POL,1-W-GGF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-SL-POL,1-W-GGF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-SL-POL,1-W-GGF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-RL-POL,1-W-GGF-LS-XS-RL-POL,Extra Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-RL-POL,1-W-GGF-LS-S-RL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-RL-POL,1-W-GGF-LS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-RL-POL,1-W-GGF-LS-L-RL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-RL-POL,1-W-GGF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-RL-POL,1-W-GGF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-LS-XS-RL-POL,1-W-GGF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
1-W-GGF-SS-XS-SL-POL,1-W-GGF-SS-XS-SL-POL,Extra Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-SL-POL,1-W-GGF-SS-S-SL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-SL-POL,1-W-GGF-SS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-SL-POL,1-W-GGF-SS-L-SL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-SL-POL,1-W-GGF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-SL-POL,1-W-GGF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-SL-POL,1-W-GGF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-RL-POL,1-W-GGF-SS-XS-RL-POL,Extra Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-RL-POL,1-W-GGF-SS-S-RL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-RL-POL,1-W-GGF-SS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-RL-POL,1-W-GGF-SS-L-RL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-RL-POL,1-W-GGF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-RL-POL,1-W-GGF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-W-GGF-SS-XS-RL-POL,1-W-GGF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-LS-XS-SL-POL,2-M-GGF-LS-S-SL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-SL-POL,2-M-GGF-LS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-SL-POL,2-M-GGF-LS-L-SL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-SL-POL,2-M-GGF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-SL-POL,2-M-GGF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-SL-POL,2-M-GGF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-RL-POL,2-M-GGF-LS-S-RL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-RL-POL,2-M-GGF-LS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-RL-POL,2-M-GGF-LS-L-RL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-RL-POL,2-M-GGF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-RL-POL,2-M-GGF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-LS-XS-RL-POL,2-M-GGF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-M-GGF-SS-XS-SL-POL,2-M-GGF-SS-S-SL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-SL-POL,2-M-GGF-SS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-SL-POL,2-M-GGF-SS-L-SL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-SL-POL,2-M-GGF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-SL-POL,2-M-GGF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-SL-POL,2-M-GGF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-RL-POL,2-M-GGF-SS-S-RL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-RL-POL,2-M-GGF-SS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-RL-POL,2-M-GGF-SS-L-RL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-RL-POL,2-M-GGF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-RL-POL,2-M-GGF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-M-GGF-SS-XS-RL-POL,2-M-GGF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-LS-XS-SL-POL,2-W-GGF-LS-XS-SL-POL,Extra Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-SL-POL,2-W-GGF-LS-S-SL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-SL-POL,2-W-GGF-LS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-SL-POL,2-W-GGF-LS-L-SL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-SL-POL,2-W-GGF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-SL-POL,2-W-GGF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-SL-POL,2-W-GGF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-RL-POL,2-W-GGF-LS-XS-RL-POL,Extra Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-RL-POL,2-W-GGF-LS-S-RL-POL,Small,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-RL-POL,2-W-GGF-LS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-RL-POL,2-W-GGF-LS-L-RL-POL,Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-RL-POL,2-W-GGF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-RL-POL,2-W-GGF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-LS-XS-RL-POL,2-W-GGF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,18.75,0,0,0,0
2-W-GGF-SS-XS-SL-POL,2-W-GGF-SS-XS-SL-POL,Extra Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-SL-POL,2-W-GGF-SS-S-SL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-SL-POL,2-W-GGF-SS-M-SL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-SL-POL,2-W-GGF-SS-L-SL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
